05-01-17-13-09-38	OutMouseComponent	pickup/2001	144.4492	650.9961	203.8867
05-01-17-13-09-38	MouseMoveS	0	144.7996	775.1725	212.2624
05-01-17-13-09-38	MouseMoveD	107.6808	145.033	882.5228	220.6934
05-01-17-13-09-38	MouseMoveD	104.502	145.1552	987.0247	220.6934
05-01-17-13-09-39	OnMouseComponent	semaphore/4001	145.2657	1026.65	228.125
05-01-17-13-09-39	MouseMoveV	0	145.5823	1065.928	235.7097
05-01-17-13-09-39	MouseMoveS	0	145.6829	1065.928	235.7097
05-01-17-13-09-39	OnHoverBehavior	semaphore	145.6989	1065.928	235.7097
05-01-17-13-09-39	MouseMoveV	0	145.8992	1065.094	235.7097
05-01-17-13-09-39	MouseMoveS	0	145.9993	1065.094	235.7097
05-01-17-13-09-40	MouseMoveV	-0.8000036	147.0993	1068.428	233.2097
05-01-17-13-09-41	EndHoverBehavior	semaphore	147.2505	1104.482	232.3373
05-01-17-13-09-41	OutMouseComponent	semaphore/4001	147.2505	1104.482	232.3373
05-01-17-13-09-41	MouseMoveS	0	147.8498	1155.765	226.4681
05-01-17-13-09-42	MouseMoveS	0	148.2829	1161.598	223.1348
05-01-17-13-09-42	MouseMoveV	-0.813738	148.4989	1156.598	223.9681
05-01-17-13-09-42	OnMouseComponent	semaphore/4001	148.6824	1094.137	241.5886
05-01-17-13-09-42	MouseMoveS	0	148.8995	1061.315	250.8757
05-01-17-13-09-42	MouseMoveS	0	149.1162	1060.482	250.8757
05-01-17-13-09-42	OnHoverBehavior	semaphore	149.1324	1060.482	250.8757
05-01-17-13-09-43	MouseMoveV	0	149.6658	1060.482	250.0424
05-01-17-13-09-43	MouseMoveS	0	149.7661	1060.482	250.0424
05-01-17-13-09-43	EndHoverBehavior	semaphore	149.9827	1102.829	243.418
05-01-17-13-09-43	OutMouseComponent	semaphore/4001	149.9827	1102.829	243.418
05-01-17-13-09-44	MouseMoveV	0.1104289	150.2994	1147.272	235.8984
05-01-17-13-09-44	MouseMoveS	0	150.4165	1147.272	235.8984
05-01-17-13-09-44	MouseMoveV	0	150.8494	1148.939	235.8984
05-01-17-13-09-44	MouseMoveS	0	150.9661	1148.939	235.8984
05-01-17-13-09-45	MouseMoveS	0	151.3989	1148.939	234.2318
05-01-17-13-09-45	MouseMoveS	0	151.866	1148.939	233.3984
05-01-17-13-09-45	MouseMoveS	0	152.0826	1148.939	232.5651
05-01-17-13-09-46	MouseMoveS	0	152.5157	1148.939	230.8984
05-01-17-13-09-47	MouseMoveS	0	153.3989	1151.439	225.0651
05-01-17-13-09-47	MouseMoveS	0	153.7171	1153.105	224.2318
05-01-17-13-09-47	MouseMoveS	0	154.0489	1158.105	224.2318
